LAT;-29,11099;;;;;;;;
LONG;-51,40176;;;;;;;;
;Temperatura do Ar [°C];Ponto de orvalho [°C];Radiação Solar [W/m2];Umidade Relativa do Ar [%];Precipitação [mm];Molhamento Foliar [min];Velocidade do Vento [m/s];Bateria [mV];Daily ET0 [mm]
Data/Horário;avg;avg;avg;avg;sum;time;avg;last;
2017-07-26 11:00:00;20,32;12,1;454;60,41;0;0;0,3;6992;
2017-07-26 10:00:00;17,28;12,2;300;72,62;0;0;0;6992;
2017-07-26 09:00:00;15,56;12,1;132;80,79;0;0;0;6992;
2017-07-26 08:00:00;14,78;11,6;15;82,3;0;0;0,1;6668;
2017-07-26 07:00:00;15,16;11,5;0;79,32;0;0;0,6;6620;
2017-07-26 06:00:00;15,18;11,6;0;80,13;0;0;0,2;6630;
2017-07-26 05:00:00;15,33;11,9;0;80,81;0;0;0;6640;
2017-07-26 04:00:00;15,71;12,3;0;80,8;0;0;0;6630;
2017-07-26 03:00:00;16;12,6;0;80,84;0;0;0;6640;
2017-07-26 02:00:00;16,94;12,4;0;75,94;0;0;0;6640;
2017-07-26 01:00:00;17,69;12,7;0;73,45;0;0;0;6650;
2017-07-26 00:00:00;18,11;12,8;0;72,08;0;0;0;6660;1,7
2017-07-25 23:00:00;18,98;12,8;0;68,36;0;0;0;6650;
2017-07-25 22:00:00;19,9;12,9;0;64,81;0;0;0;6660;
2017-07-25 21:00:00;20,79;12,8;0;61,36;0;0;0,1;6668;
2017-07-25 20:00:00;21,04;13;0;61,12;0;0;0;6668;
2017-07-25 19:00:00;22,54;13,2;0;56,27;0;0;0,3;6678;
2017-07-25 18:00:00;25,05;12;30;44,96;0;0;0;6728;
2017-07-25 17:00:00;27,4;11,5;184;37,9;0;0;0,1;6952;
2017-07-25 16:00:00;27,77;12;355;38,38;0;0;0,3;6982;
2017-07-25 15:00:00;27,08;11,2;492;37,95;0;0;0,3;6982;
2017-07-25 14:00:00;26,38;11,5;576;40,47;0;0;0,4;6982;
2017-07-25 13:00:00;25,14;11,7;595;43,96;0;0;0,5;6982;
2017-07-25 12:00:00;23,51;11,4;552;47,13;0;0;0,7;6982;
2017-07-25 11:00:00;21,74;11,5;455;52,96;0;0;0,3;6982;
2017-07-25 10:00:00;19,11;11,6;234;62,45;0;0;0,4;6992;
2017-07-25 09:00:00;17;11,1;134;69,19;0;0;0,3;6992;
2017-07-25 08:00:00;15,28;10,8;16;75,67;0;0;0,2;6678;
2017-07-25 07:00:00;15,07;10,8;0;76,69;0;0;0;6610;
2017-07-25 06:00:00;15,72;10,9;0;73,96;0;0;0,2;6610;
2017-07-25 05:00:00;16,06;11;0;72,44;0;0;0;6610;
2017-07-25 04:00:00;16,46;10,7;0;69,91;0;0;0;6620;
2017-07-25 03:00:00;16,68;10,6;0;68,34;0;0;0;6620;
2017-07-25 02:00:00;17,67;10,5;0;63,53;0;0;0,5;6630;
2017-07-25 01:00:00;18,19;10,3;0;60,7;0;0;0,1;6640;
2017-07-25 00:00:00;18,75;10,2;0;58,26;0;0;0;6640;1,9
2017-07-24 23:00:00;19,46;9,8;0;54,38;0;0;0;6640;
2017-07-24 22:00:00;21,17;9;0;46,29;0;0;0;6650;
2017-07-24 21:00:00;21,68;9,2;0;45,58;0;0;0;6660;
2017-07-24 20:00:00;21,83;8,7;0;43,74;0;0;0;6660;
2017-07-24 19:00:00;23,09;8,6;0;40,08;0;0;0,3;6678;
2017-07-24 18:00:00;24,44;9,9;28;40,63;0;0;0,1;6708;
2017-07-24 17:00:00;26,29;10,4;182;37,62;0;0;0,8;6972;
2017-07-24 16:00:00;26,9;10,6;358;36,58;0;0;1,2;6982;
2017-07-24 15:00:00;26,52;11,4;495;39,7;0;0;1,3;6982;
2017-07-24 14:00:00;25,32;11,9;578;44,01;0;0;1,2;6982;
2017-07-24 13:00:00;23,85;11,7;602;47,33;0;0;0,7;6982;
2017-07-24 12:00:00;21,6;11;560;51,75;0;0;0,8;6982;
2017-07-24 11:00:00;19,36;10,8;457;58,25;0;0;0,4;6992;
2017-07-24 10:00:00;17,27;10,3;309;64,46;0;0;0,4;6992;
2017-07-24 09:00:00;14,82;9,6;135;72,11;0;0;0,4;6992;
2017-07-24 08:00:00;13,34;9,3;13;77,1;0;0;0,6;6688;
2017-07-24 07:00:00;13,09;9,3;0;78,77;0;0;0,6;6650;
2017-07-24 06:00:00;13,25;9,4;0;78,56;0;0;0,5;6640;
2017-07-24 05:00:00;13,31;9,3;0;77,29;0;0;0,6;6650;
2017-07-24 04:00:00;13,25;9,2;0;77,02;0;0;0,3;6660;
2017-07-24 03:00:00;13,55;9,3;0;76,25;0;0;0,2;6650;
2017-07-24 02:00:00;13,43;9,3;0;76,8;0;0;0,1;6650;
2017-07-24 01:00:00;13,77;9,2;0;74,79;0;0;0,2;6660;
2017-07-24 00:00:00;15,19;9;0;67,71;0;0;0,9;6660;1,9
2017-07-23 23:00:00;15,74;8,3;0;62,2;0;0;1,1;6668;
2017-07-23 22:00:00;15,97;7,8;0;59,41;0;0;0,2;6678;
2017-07-23 21:00:00;16,8;7,6;0;55,35;0;0;0,1;6678;
2017-07-23 20:00:00;17,63;7,1;0;50,82;0;0;0;6688;
2017-07-23 19:00:00;18,82;6,8;0;46,17;0;0;0,1;6698;
2017-07-23 18:00:00;20,44;7,3;33;43,28;0;0;0,2;6748;
2017-07-23 17:00:00;22,5;7,5;194;38,76;0;0;0,9;6982;
2017-07-23 16:00:00;23,27;8,5;371;39,55;0;0;0,9;6982;
2017-07-23 15:00:00;22,93;8,9;510;41,4;0;0;0,9;6982;
2017-07-23 14:00:00;21,2;10,3;591;50,69;0;0;1,3;6982;
2017-07-23 13:00:00;20,3;10,7;611;54,88;0;0;0,9;6992;
2017-07-23 12:00:00;18,24;10;570;59,41;0;0;1;6992;
2017-07-23 11:00:00;15,86;9,3;469;66,06;0;0;0,9;6992;
2017-07-23 10:00:00;13,35;8,7;318;74,28;0;0;0,6;6992;
2017-07-23 09:00:00;10,85;8;140;83,91;0;0;0,3;7000;
2017-07-23 08:00:00;9,21;7,4;15;89,93;0;0;0,2;6688;
2017-07-23 07:00:00;9,47;7,3;0;87,27;0;0;0,5;6650;
2017-07-23 06:00:00;10,02;7,2;0;83,35;0;0;0,6;6640;
2017-07-23 05:00:00;10,21;6,9;0;80,85;0;0;0,2;6640;
2017-07-23 04:00:00;10,68;6,7;0;77,57;0;0;0,1;6660;
2017-07-23 03:00:00;11,11;6,6;0;74,96;0;0;0,4;6660;
2017-07-23 02:00:00;11,61;6,7;0;72,87;0;0;0,9;6650;
2017-07-23 01:00:00;12,12;7;0;71,64;0;0;1,1;6660;
2017-07-23 00:00:00;12,57;7,1;0;70,54;0;0;1,4;6668;1,5
2017-07-22 23:00:00;13,48;7,1;0;66,41;0;0;1,9;6678;
2017-07-22 22:00:00;14,36;7,2;0;63,21;0;0;1,5;6678;
2017-07-22 21:00:00;14,21;8,6;0;70,23;0;0;1,2;6678;
2017-07-22 20:00:00;14,33;9,2;0;72,33;0;0;0,5;6678;
2017-07-22 19:00:00;15,11;9,4;0;69,66;0;0;0,5;6708;
2017-07-22 18:00:00;18,75;8,4;32;52,31;0;0;0,3;6738;
2017-07-22 17:00:00;20,31;7,7;196;44,75;0;0;0,1;6982;
2017-07-22 16:00:00;20,79;8,1;366;44,81;0;0;0,5;6982;
2017-07-22 15:00:00;19,86;7,4;514;45,18;0;0;0,9;6982;
2017-07-22 14:00:00;18,93;7,7;599;48,77;0;0;0,9;6992;
2017-07-22 13:00:00;17,85;7,8;620;52,59;0;0;0,7;6992;
2017-07-22 12:00:00;15,56;8,3;574;62,95;0;0;0,6;6992;
2017-07-22 11:00:00;10,67;8,1;470;85,42;0;60;0,1;6992;
2017-07-22 10:00:00;6,86;6,7;291;99,51;0;60;0;7000;
2017-07-22 09:00:00;5,13;4,9;96;99,16;0,2;60;0;7000;
2017-07-22 08:00:00;3,88;3,5;9;98,48;0;60;0;6640;
2017-07-22 07:00:00;4,36;3,9;0;97,57;0;60;0;6590;
2017-07-22 06:00:00;5,37;4,6;0;96,11;0;60;0;6600;
2017-07-22 05:00:00;6,06;5;0;94,11;0;15;0;6590;
2017-07-22 04:00:00;6,74;5,3;0;91,41;0;0;0;6590;
2017-07-22 03:00:00;7,38;5,4;0;88,69;0;0;0;6600;
2017-07-22 02:00:00;7,7;5,5;0;87,3;0;0;0;6610;
2017-07-22 01:00:00;8,24;5,6;0;84,42;0;0;0;6610;
2017-07-22 00:00:00;8,85;5,7;0;81,63;0;0;0;6610;1,3
2017-07-21 23:00:00;9,79;5,6;0;76,01;0;0;0;6620;
2017-07-21 22:00:00;10,85;5,8;0;71,84;0;0;0,1;6630;
2017-07-21 21:00:00;11,74;6;0;68,81;0;0;0,1;6620;
2017-07-21 20:00:00;12,49;6;0;65,76;0;0;0;6630;
2017-07-21 19:00:00;13,23;6,3;0;63,82;0;0;0;6640;
2017-07-21 18:00:00;14,67;7,1;29;61,25;0;0;0;6728;
2017-07-21 17:00:00;17,06;6,4;190;50,48;0;0;0,8;6982;
2017-07-21 16:00:00;17,62;6,2;370;47,78;0;0;1,2;6992;
2017-07-21 15:00:00;17,56;6,1;507;47,62;0;0;1,2;6992;
2017-07-21 14:00:00;16,98;5,8;589;48,46;0;0;1,7;6992;
2017-07-21 13:00:00;15,98;6,5;610;54,38;0;0;0,9;6992;
2017-07-21 12:00:00;13,51;6,1;569;61,59;0;0;0,7;6992;
2017-07-21 11:00:00;9,88;6,1;468;78,58;0;40;0,1;6992;
2017-07-21 10:00:00;6,54;4,7;312;89,14;0;60;0,1;7000;
2017-07-21 09:00:00;4,31;3,6;119;96;0;60;0;7010;
2017-07-21 08:00:00;3,6;2,9;14;96,02;0;60;0;6688;
2017-07-21 07:00:00;3,61;2,8;0;95,26;0;50;0;6610;
2017-07-21 06:00:00;3,87;2,7;0;93,19;0,2;0;0;6610;
2017-07-21 05:00:00;4,63;3;0;90,25;0;0;0;6620;
2017-07-21 04:00:00;5,36;3,6;0;89,6;0;0;0;6630;
2017-07-21 03:00:00;5,83;4;0;88,89;0;0;0;6620;
2017-07-21 02:00:00;6,34;4,1;0;86,52;0;0;0;6640;
2017-07-21 01:00:00;6,71;4;0;83,59;0;0;0;6640;
2017-07-21 00:00:00;7,26;3,8;0;79,54;0;0;0;6650;1,2
2017-07-20 23:00:00;8,2;4,1;0;76,28;0;0;0;6660;
2017-07-20 22:00:00;10,55;3,6;0;62,97;0;0;0;6668;
2017-07-20 21:00:00;11,66;3,1;0;56,63;0;0;0;6668;
2017-07-20 20:00:00;12,61;3,2;0;53,23;0;0;0;6688;
2017-07-20 19:00:00;13,4;2,4;0;48,21;0;0;0;6698;
2017-07-20 18:00:00;15,54;3,3;32;44,51;0;0;0;6756;
2017-07-20 17:00:00;17,52;3,3;195;39,38;0;0;0,3;6982;
2017-07-20 16:00:00;17,69;2,1;377;35,88;0;0;0,7;6992;
2017-07-20 15:00:00;17,13;1,9;515;36,64;0;0;0,6;6992;
2017-07-20 14:00:00;16,07;4,1;600;45,94;0;0;0,9;6992;
2017-07-20 13:00:00;14,77;5,5;619;54,49;0;0;0,6;6992;
2017-07-20 12:00:00;12,78;5,3;575;61,24;0;0;0,7;6992;
2017-07-20 11:00:00;10,63;4,8;471;68,06;0;0;0,4;7000;
2017-07-20 10:00:00;7,72;3,5;319;75,62;0;0;0,2;7000;
2017-07-20 09:00:00;5,58;2,6;123;82,24;0;0;0;7000;
2017-07-20 08:00:00;3,77;1,7;10;87,13;0;0;0;6708;
2017-07-20 07:00:00;3,15;1,3;0;88,39;0;0;0;6630;
2017-07-20 06:00:00;3,11;1,1;0;87,37;0;0;0;6630;
2017-07-20 05:00:00;3,58;1;0;83,86;0;0;0;6650;
2017-07-20 04:00:00;3,85;0,8;0;81,59;0;0;0;6640;
2017-07-20 03:00:00;3,9;1;0;82,18;0;0;0;6640;
2017-07-20 02:00:00;4,94;1;0;76,69;0;0;0;6660;
2017-07-20 01:00:00;5,23;1,5;0;77,55;0;0;0;6660;
2017-07-20 00:00:00;5,32;1,1;0;75,16;0;0;0;6660;1,1
2017-07-19 23:00:00;6,76;0,5;0;65,23;0;0;0;6668;
2017-07-19 22:00:00;8,22;-0,2;0;55,42;0;0;0;6678;
2017-07-19 21:00:00;9,59;-1,8;0;44,97;0;0;0;6678;
2017-07-19 20:00:00;10,6;-2;0;41,51;0;0;0;6698;
2017-07-19 19:00:00;11,43;1,1;0;49,93;0;0;0,4;6718;
2017-07-19 18:00:00;13,16;2;32;47,71;0;0;0,1;6756;
2017-07-19 17:00:00;15,67;1,3;196;38,47;0;0;0,5;6982;
2017-07-19 16:00:00;16,03;-0,2;376;33,45;0;0;0,4;6992;
2017-07-19 15:00:00;15,2;0,3;518;36,88;0;0;0,8;6992;
2017-07-19 14:00:00;13,67;0,4;601;40,88;0;0;0,5;6992;
2017-07-19 13:00:00;11,22;0,9;623;49,73;0;0;0,5;6992;
2017-07-19 12:00:00;8,44;0,8;580;59,62;0;15;0,4;7000;
2017-07-19 11:00:00;5,04;0,8;478;74,96;0,2;60;0,5;7000;
2017-07-19 10:00:00;0,86;0,4;315;97,67;0;15;0,6;7010;
2017-07-19 09:00:00;-1,37;-1,5;113;97,95;0;0;0,3;7010;
2017-07-19 08:00:00;-2,19;-2,4;8;97,67;0;0;0;6688;
2017-07-19 07:00:00;-2,14;-2,4;0;97,62;0;0;0;6650;
2017-07-19 06:00:00;-2,26;-2,5;0;97,41;0;0;0;6650;
2017-07-19 05:00:00;-2,55;-2,8;0;97,15;0;0;0;6660;
2017-07-19 04:00:00;-2,72;-3;0;96,61;0;0;0;6660;
2017-07-19 03:00:00;-1,88;-2,4;0;95,39;0;0;0;6668;
2017-07-19 02:00:00;-0,9;-1,6;0;93,91;0;0;0;6660;
2017-07-19 01:00:00;-0,38;-1,4;0;91,85;0;0;0;6668;
2017-07-19 00:00:00;0,03;-1,3;0;90,43;0;0;0;6678;1
2017-07-18 23:00:00;0,81;-1,6;0;83,94;0;0;0;6698;
2017-07-18 22:00:00;1,58;-1,7;0;78,52;0;0;0;6708;
2017-07-18 21:00:00;2,84;-2;0;70,26;0;0;0;6728;
2017-07-18 20:00:00;3,49;-2,6;0;64,6;0;0;0,1;6748;
2017-07-18 19:00:00;3,87;-2,1;0;65,18;0;0;0;6796;
2017-07-18 18:00:00;5,88;-2,4;31;55,29;0;0;0,4;6864;
2017-07-18 17:00:00;8,17;-1;195;52,36;0;0;1,1;7000;
2017-07-18 16:00:00;8,59;-1,6;374;48,75;0;0;0,8;7000;
2017-07-18 15:00:00;8,21;-1,9;514;49,21;0;0;1;7000;
2017-07-18 14:00:00;7,58;-1;598;54,64;0;0;1;7000;
2017-07-18 13:00:00;6,4;-2,1;619;54,73;0;10;0,8;7000;
2017-07-18 12:00:00;4,65;-1,8;575;62,9;0;60;1,1;7000;
2017-07-18 11:00:00;2,44;-0,9;490;78,88;0;60;0,5;7000;
2017-07-18 10:00:00;0,84;0,3;354;97,34;0,2;60;0,2;7010;
2017-07-18 09:00:00;-1,11;-1,2;86;98,7;0;0;0;7010;
2017-07-18 08:00:00;-1,26;-1,4;0;98,67;0;0;0;6552;
2017-07-18 07:00:00;-1,23;-1,3;0;98,62;0;0;0;6532;
2017-07-18 06:00:00;-1,23;-1,3;0;98,54;0;0;0;6542;
2017-07-18 05:00:00;-1,23;-1,3;0;98,34;0;0;0;6542;
2017-07-18 04:00:00;-1,26;-1,4;0;98,03;0;0;0;6532;
2017-07-18 03:00:00;-1,16;-1,4;0;97,5;0;0;0;6532;
2017-07-18 02:00:00;-0,66;-1;0;96,71;0;0;0;6552;
2017-07-18 01:00:00;-0,01;-0,6;0;95,64;0;10;0;6552;
2017-07-18 00:00:00;0,46;-0,3;0;94,48;0;60;0;6542;0,5
2017-07-17 23:00:00;1,06;-0,3;0;90,75;0,2;60;0,1;6562;
2017-07-17 22:00:00;1,38;0;0;91,67;0;60;0,4;6552;
2017-07-17 21:00:00;1,67;0;0;89,98;0;60;0,6;6562;
2017-07-17 20:00:00;2,16;0,7;0;91,43;0;60;0,8;6552;
2017-07-17 19:00:00;2,5;0,7;0;89,1;0;60;0,3;6562;
2017-07-17 18:00:00;2,92;1,2;0;89,74;0;60;0,3;6582;
2017-07-17 17:00:00;3;1,2;23;88,97;0;60;0,7;6834;
2017-07-17 16:00:00;2,93;1,1;39;88,46;0;60;1,1;6932;
2017-07-17 15:00:00;2,76;1,4;70;91,81;0;60;1,2;7000;
2017-07-17 14:00:00;2,72;2,1;63;96,85;0;60;0,9;6982;
2017-07-17 13:00:00;2,65;2,2;65;98,24;0;60;0,8;6922;
2017-07-17 12:00:00;2,79;2,4;33;98,78;0;60;1,3;6668;
2017-07-17 11:00:00;3,1;2,9;29;99,06;0,2;60;1,5;6698;
2017-07-17 10:00:00;3,64;3,5;10;99,11;0,6;60;1;6610;
2017-07-17 09:00:00;3,79;3,6;7;99,05;0;60;0,7;6590;
2017-07-17 08:00:00;3,85;3,7;0;99,08;0,8;60;0,3;6582;
2017-07-17 07:00:00;3,82;3,6;0;99,05;1,2;60;0,3;6590;
2017-07-17 06:00:00;3,69;3,4;0;98,98;1,4;60;0,4;6590;
2017-07-17 05:00:00;3,56;3,2;0;98,79;2,2;60;0,3;6600;
2017-07-17 04:00:00;3,72;3,3;0;98,62;1,8;60;0,4;6600;
2017-07-17 03:00:00;3,84;3,4;0;98,57;1,8;60;0,9;6610;
2017-07-17 02:00:00;4,22;3,8;0;98,63;1,8;60;0,6;6620;
2017-07-17 01:00:00;4,68;4,3;0;98,44;2,2;60;0,6;6620;
2017-07-17 00:00:00;5,33;4,9;0;98,32;1,8;60;0,4;6630;1,4
2017-07-16 23:00:00;5,94;5,5;0;97,92;1,4;60;0,2;6640;
2017-07-16 22:00:00;6,12;5,6;0;97,33;2;60;0,3;6640;
2017-07-16 21:00:00;6,65;6;0;96,93;1,2;60;1,1;6660;
2017-07-16 20:00:00;8,59;8,1;0;97,61;1;60;0,9;6668;
2017-07-16 19:00:00;11,99;11,3;0;96,71;0;10;1,1;6678;
2017-07-16 18:00:00;16,5;13,2;8;82,13;0;0;0,8;6698;
2017-07-16 17:00:00;18,98;12,6;108;67,26;0;0;1,2;6826;
2017-07-16 16:00:00;18,85;12,1;134;65,63;0;0;1,1;6942;
2017-07-16 15:00:00;18,03;11,9;48;68,51;0;30;1,7;6864;
2017-07-16 14:00:00;20,3;10,9;71;55,86;0;10;1,9;6972;
2017-07-16 13:00:00;21,14;10,3;247;50,67;0;0;0,6;6972;
2017-07-16 12:00:00;20,04;9,8;165;52,56;0,4;0;0,7;6982;
2017-07-16 11:00:00;19,76;9,2;264;51,21;0;0;0,8;6992;
2017-07-16 10:00:00;18,81;8,7;118;52,52;0;0;1;6982;
2017-07-16 09:00:00;18,57;8;111;50,8;0;0;1;6992;
2017-07-16 08:00:00;17,68;7,5;14;52,24;0;0;1,4;6688;
2017-07-16 07:00:00;17,3;7,7;0;53,93;0;0;1,4;6640;
2017-07-16 06:00:00;17,02;8,1;0;56,7;0;0;1,4;6640;
2017-07-16 05:00:00;16,83;8,8;0;60,11;0;0;1,3;6640;
2017-07-16 04:00:00;16,73;9,7;0;63,96;0;0;1,5;6650;
2017-07-16 03:00:00;16,83;10,5;0;67,31;0;0;1,6;6640;
2017-07-16 02:00:00;17;11,1;0;68,85;0;0;0,7;6650;
2017-07-16 01:00:00;17,36;11,1;0;67,53;0;0;0,2;6660;
2017-07-16 00:00:00;17,67;11,1;0;66,32;0;0;0,4;6660;1,9
2017-07-15 23:00:00;18,09;10,8;0;63,74;0;0;0,5;6660;
2017-07-15 22:00:00;18,84;10,8;0;60,44;0;0;1,7;6668;
2017-07-15 21:00:00;19,48;10,6;0;57,3;0;0;2;6668;
2017-07-15 20:00:00;19,66;10,3;0;55,67;0;0;0,7;6668;
2017-07-15 19:00:00;20,45;10,3;0;52,68;0;0;0,6;6688;
2017-07-15 18:00:00;21,34;10,3;14;50,28;0;0;0,8;6718;
2017-07-15 17:00:00;22,65;10,4;108;46,48;0;0;1;6972;
2017-07-15 16:00:00;23,46;10,6;233;45,06;0;0;1,3;6982;
2017-07-15 15:00:00;23,77;10,8;376;44,84;0;0;1,6;6982;
2017-07-15 14:00:00;23,07;11,5;415;48,9;0;0;1,7;6982;
2017-07-15 13:00:00;22,27;11,5;451;51,27;0;0;1,7;6992;
2017-07-15 12:00:00;21,54;11,4;531;53,3;0;0;1,6;6992;
2017-07-15 11:00:00;19,59;11,6;405;61,06;0;0;1,3;6992;
2017-07-15 10:00:00;16,98;11,5;249;71,18;0;0;1,1;6992;
2017-07-15 09:00:00;15,16;11,2;105;78,31;0;0;0,9;6992;
2017-07-15 08:00:00;13,89;11,3;11;85,13;0;0;1;6678;
2017-07-15 07:00:00;13,86;11,4;0;86,33;0;0;0,3;6660;
2017-07-15 06:00:00;14,47;11,6;0;83,87;0;0;0,4;6660;
2017-07-15 05:00:00;14,75;11,8;0;83,46;0;0;0,5;6660;
2017-07-15 04:00:00;14,86;11,9;0;83,62;0;0;0,4;6660;
2017-07-15 03:00:00;14,96;11,8;0;82,31;0;0;0,2;6660;
2017-07-15 02:00:00;15,75;11,7;0;77,64;0;0;0,5;6668;
2017-07-15 01:00:00;15,93;11,7;0;76,74;0;0;0,4;6668;
2017-07-15 00:00:00;16,9;11,8;0;72,7;0;0;1,2;6668;1,4
2017-07-14 23:00:00;17,48;11,6;0;69,32;0;0;1;6668;
2017-07-14 22:00:00;18,44;11,5;0;64,66;0;0;1,2;6678;
2017-07-14 21:00:00;19,11;11,5;0;62,27;0;0;2;6688;
2017-07-14 20:00:00;19,1;11,8;0;63,73;0;0;0,4;6688;
2017-07-14 19:00:00;19,38;11,9;0;62,78;0;0;0,1;6698;
2017-07-14 18:00:00;20,94;12,4;22;58,84;0;0;0,1;6738;
2017-07-14 17:00:00;22,78;12,5;154;53,27;0;0;0,2;6972;
2017-07-14 16:00:00;22,99;13,2;280;54,96;0;0;0,6;6992;
2017-07-14 15:00:00;22,27;13,3;300;57,84;0;0;0,7;6982;
2017-07-14 14:00:00;21,24;13,6;328;62,66;0;0;0,4;6982;
2017-07-14 13:00:00;19,76;13;338;65,78;0;0;0,4;6992;
2017-07-14 12:00:00;17,93;12,4;287;71,03;0;0;0,2;6992;
2017-07-14 11:00:00;15,86;11,7;225;76,95;0;0;0,3;6992;
2017-07-14 10:00:00;14,57;11,2;147;81,08;0;0;0,3;6982;
2017-07-14 09:00:00;13,69;10,7;62;83;0;0;0,4;6766;
2017-07-14 08:00:00;13,09;10,5;11;85,17;0;0;0,4;6620;
2017-07-14 07:00:00;12,6;10,3;0;87,1;0;0;0,1;6590;
2017-07-14 06:00:00;12,88;10,2;0;84,9;0;0;0,5;6600;
2017-07-14 05:00:00;13,24;10,3;0;83,21;0;0;0,5;6590;
2017-07-14 04:00:00;13,82;10,2;0;79,99;0;0;0,7;6600;
2017-07-14 03:00:00;14,3;10,1;0;76,87;0;0;0,7;6600;
2017-07-14 02:00:00;14,64;9,9;0;74,23;0;0;0,3;6610;
2017-07-14 01:00:00;14,93;9,8;0;72,02;0;0;0,1;6610;
2017-07-14 00:00:00;15,39;9,8;0;70,05;0;0;0;6620;1,9
2017-07-13 23:00:00;15,79;9,6;0;67,49;0;0;0;6600;
2017-07-13 22:00:00;16,56;9,6;0;64,38;0;0;0;6620;
2017-07-13 21:00:00;17,9;9,5;0;58,51;0;0;0;6630;
2017-07-13 20:00:00;18,18;9,3;0;56,73;0;0;0;6630;
2017-07-13 19:00:00;18,76;9,1;0;54,34;0;0;0;6640;
2017-07-13 18:00:00;20,52;9,5;21;50,11;0;0;0;6698;
2017-07-13 17:00:00;23,15;9,7;169;43,47;0;0;0,5;6972;
2017-07-13 16:00:00;23,85;10;343;42,12;0;0;1,2;6982;
2017-07-13 15:00:00;23,88;10,2;480;42,68;0;0;1,2;6982;
2017-07-13 14:00:00;22,97;9,2;565;42,34;0;0;1,5;6992;
2017-07-13 13:00:00;22,26;9,6;588;45,28;0;0;1,2;6992;
2017-07-13 12:00:00;20,55;9,8;548;51,14;0;0;0,9;6992;
2017-07-13 11:00:00;18,16;10;449;60,1;0;0;0,8;6992;
2017-07-13 10:00:00;15,95;9,8;300;67,93;0;0;0,6;6992;
2017-07-13 09:00:00;14,4;9,5;123;73,25;0;0;0,6;6992;
2017-07-13 08:00:00;13,54;9,4;9;76,54;0;0;0,6;6698;
2017-07-13 07:00:00;13,58;9,5;0;77,19;0;0;0,5;6630;
2017-07-13 06:00:00;13,47;10;0;80,5;0;0;0,2;6650;
2017-07-13 05:00:00;13,72;10,4;0;81,34;0;0;0,1;6640;
2017-07-13 04:00:00;15,01;10,5;0;75,17;0;0;0,7;6660;
2017-07-13 03:00:00;16,11;10,3;0;69,1;0;0;2;6650;
2017-07-13 02:00:00;16,85;9,6;0;63,22;0;0;2,2;6650;
2017-07-13 01:00:00;17,4;9,9;0;62,13;0;0;2,3;6660;
2017-07-13 00:00:00;17,79;11,1;0;65,89;0;0;1,9;6668;1,6
2017-07-12 23:00:00;18,17;12,9;0;72,4;0;0;1,5;6660;
2017-07-12 22:00:00;18,52;13,9;0;75,35;0;0;0,9;6668;
2017-07-12 21:00:00;18,46;14,9;0;80,38;0;0;0,1;6678;
2017-07-12 20:00:00;19,53;14,7;0;74,6;0;0;0;6678;
2017-07-12 19:00:00;20,98;14,2;0;66,2;0;0;0,2;6688;
2017-07-12 18:00:00;22,78;13,5;20;56,67;0;0;0,1;6728;
2017-07-12 17:00:00;24,54;14,3;155;53,7;0;0;0,1;6972;
2017-07-12 16:00:00;25,01;14;322;51,44;0;0;0,4;6982;
2017-07-12 15:00:00;24,72;14,2;456;52,91;0;0;0,7;6982;
2017-07-12 14:00:00;24,15;14,6;538;55,81;0;0;0,7;6982;
2017-07-12 13:00:00;23,17;14,4;556;58,67;0;0;0,6;6982;
2017-07-12 12:00:00;21,65;14;516;62,73;0;0;0,7;6982;
2017-07-12 11:00:00;19,47;13,7;419;70,16;0;0;0,7;6992;
2017-07-12 10:00:00;16,74;13,3;167;81,23;0;0;0,2;6992;
2017-07-12 09:00:00;15,54;13,2;55;87,03;0;0;0;6766;
2017-07-12 08:00:00;15,08;13;13;88,45;0;0;0,2;6630;
2017-07-12 07:00:00;14,89;13,2;0;90,92;0;0;0,3;6600;
2017-07-12 06:00:00;15,48;13,5;0;88,72;0;0;0,3;6600;
2017-07-12 05:00:00;15,22;13,5;0;90,55;0;0;0;6600;
2017-07-12 04:00:00;15,34;13,6;0;90,04;0;0;0;6610;
2017-07-12 03:00:00;15,51;13,8;0;90,49;0;0;0;6610;
2017-07-12 02:00:00;15,94;13,8;0;87,77;0;0;0,1;6610;
2017-07-12 01:00:00;15,66;13,7;0;88,83;0;0;0;6610;
2017-07-12 00:00:00;15,66;13,9;0;90,15;0;0;0;6610;0,9
2017-07-11 23:00:00;15,97;14;0;89,11;0;0;0;6620;
2017-07-11 22:00:00;16,31;13,9;0;86,65;0;0;0;6620;
2017-07-11 21:00:00;16,33;14;0;87,3;0;0;0,1;6630;
2017-07-11 20:00:00;16,4;14,1;0;87,07;0;0;0,2;6630;
2017-07-11 19:00:00;16,42;14,6;0;89,8;0;0;0;6640;
2017-07-11 18:00:00;17,34;14,4;0;83,57;0;0;0,1;6668;
2017-07-11 17:00:00;17,85;14,5;61;81,85;0;15;0;6776;
2017-07-11 16:00:00;18,07;14,7;82;81,43;0;60;0;6972;
2017-07-11 15:00:00;18,5;14,7;84;79,69;0;25;0;6972;
2017-07-11 14:00:00;18,37;14,8;106;80,72;0,2;55;0,2;6972;
2017-07-11 13:00:00;19,36;14,2;319;72,72;0;0;0,3;6972;
